板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
主板,江苏澳洋健康产业股份有限公司,Jiangsu Aoyang Health Industry Co.ltd.,江苏省张家港市杨舍镇塘市镇中路018号,002172,澳洋健康,2007-09-21,765732360,765271980,,,,0,0,华东,江苏,苏州市,C 制造业,www.ayjk.cn,-,-,-
主板,创新医疗管理股份有限公司,"Innovative Medical Management Co.,Ltd.",浙江省诸暨市山下湖镇郑家湖村,002173,创新医疗,2007-09-25,449043052,423441168,,,,0,0,华东,浙江,绍兴市,Q 卫生,www.chxyl.com,-,-,-
主板,游族网络股份有限公司,"YOUZU Interactive CO., LTD.",福建省晋江市经济开发区(安东园)金山路31号,002174,游族网络,2007-09-25,915884235,913817110,,,,0,0,华东,福建,泉州市,I 信息技术,www.yoozoo.com,-,-,-
主板,广西东方智造科技股份有限公司,"Guangxi Oriental Intelligent Manufacturing Technology Co., Ltd.",广西壮族自治区桂林市七星区临江路234号,002175,东方智造,2007-10-12,1276780727,1276773227,,,,0,0,华南,广西,桂林市,C 制造业,www.eastwindows.com,-,-,-
主板,江西特种电机股份有限公司,"JIANGXI  SPECIAL  ELECTRIC  MOTOR  CO.,LTD",江西省宜春市袁州区环城南路581号,002176,江特电机,2007-10-12,1706325581,1706019116,,,,0,0,华东,江西,宜春市,C 制造业,www.jiangte.com.cn,-,-,-
主板,广州御银科技股份有限公司,"Guangzhou KingTeller Technology Co., Ltd.",广东省广州市天河区高唐路234号803房,002177,御银股份,2007-11-01,761191294,742865630,,,,0,0,华南,广东,广州市,C 制造业,www.kingteller.com.cn,-,-,-
主板,上海延华智能科技(集团)股份有限公司,SHANGHAI YANHUA SMARTECH  GROUP CO.，LTD.,上海市普陀区西康路1255号6楼602室,002178,延华智能,2007-11-01,712153001,711720578,,,,0,0,华东,上海,上海市,M 科研服务,www.chinaforwards.com,-,-,-
主板,中航光电科技股份有限公司,"AVIC Jonhon Optronic Technology Co.,Ltd.",中国（河南）自由贸易区试验区洛阳片区洛阳高新技术开发区周山路10号,002179,中航光电,2007-11-01,2120046354,2046507529,,,,0,0,华中,河南,洛阳市,C 制造业,www.jonhon.cn,-,-,-
主板,纳思达股份有限公司,Ninestar Corporation,广东省珠海市香洲区珠海大道3883号01栋2楼、7楼B区，02栋1楼A区、2楼，03栋，04栋1至5楼，05栋,002180,纳思达,2007-11-13,1416277738,1278966786,,,,0,0,华南,广东,珠海市,C 制造业,www.ninestargroup.com,-,-,-
主板,广东广州日报传媒股份有限公司,"Guangdong Guangzhou Daily Media Co.,Ltd.",广东省广州市海珠区阅江西路368号第23层2301室,002181,粤 传 媒,2007-11-16,1161058174,1134462472,,,,0,0,华南,广东,广州市,L 商务服务,www.gdgzrb.com,-,-,-
主板,南京云海特种金属股份有限公司,"NANJING YUNHAI SPECIAL METALS CO., LTD.",江苏省南京市溧水经济开发区秀山东路9号,002182,云海金属,2007-11-13,646422538,557198036,,,,0,0,华东,江苏,南京市,C 制造业,www.rsm.com.cn,-,-,-
主板,深圳市怡亚通供应链股份有限公司,Eternal Asia Supply Chain Management Ltd.,广东省深圳市宝安区新安街道海旺社区N26区海秀路2021号荣超滨海大厦A座2111,002183,怡 亚 通,2007-11-13,2597009091,2596769091,,,,0,0,华南,广东,深圳市,L 商务服务,www.eascs.com,-,-,-
主板,上海海得控制系统股份有限公司,Shanghai Hi-tech Control System Co.，Ltd,上海市闵行区漕河泾开发区浦江高科技园新骏环路777号,002184,海得控制,2007-11-16,351908370,240151004,,,,0,0,华东,上海,上海市,C 制造业,www.hite.com.cn,-,-,-
主板,天水华天科技股份有限公司,"Tianshui Huatian Technology Co.,Ltd.",甘肃省天水市秦州区双桥路14号,002185,华天科技,2007-11-20,3204484648,3203744875,,,,0,0,西北,甘肃,天水市,C 制造业,www.ht-tech.com,-,-,-
主板,中国全聚德(集团)股份有限公司,"CHINA QUANJUDE(GROUP) CO.,LTD",北京市西城区前门西河沿217号,002186,全 聚 德,2007-11-20,308463955,308053705,,,,0,0,华北,北京,北京市,H 住宿餐饮,www.quanjude.com.cn,-,-,-
主板,广州市广百股份有限公司,"Guangzhou Grandbuy Co., Ltd.",广东省广州市越秀区西湖路12号,002187,广百股份,2007-11-22,704038932,517110966,,,,0,0,华南,广东,广州市,F 批发零售,www.grandbuy.com.cn,-,-,-
主板,中天服务股份有限公司,"ZHONGTIAN SERVICE CO., LTD.",浙江省嘉兴市嘉善县惠民街道东升路18号410室,002188,中天服务,2007-11-22,292538575,240883257,,,,0,0,华东,浙江,嘉兴市,L 商务服务,www.zhongtianservice.com,-,-,-
主板,中光学集团股份有限公司,"Costar Group Co., Ltd.",河南省南阳市工业南路508号,002189,中光学,2007-12-03,261726953,261165228,,,,0,0,华中,河南,南阳市,C 制造业,www.hn508.com.cn,-,-,-
主板,四川成飞集成科技股份有限公司,SICHUAN CHENGFEI INTEGRATION TECHNOLOGY CORP.LTD,四川省成都高新区高朋大道5号（创新服务中心）,002190,成飞集成,2007-12-03,358729343,358729343,,,,0,0,西南,四川,成都市,C 制造业,www.cac-citc.com,-,-,-
主板,深圳劲嘉集团股份有限公司,"SHENZHEN JINJIA GROUP CO.,LTD.",广东省深圳市南山区科技中二路劲嘉科技大厦18-19层,002191,劲嘉股份,2007-12-05,1470887550,1429820680,,,,0,0,华南,广东,深圳市,C 制造业,www.jinjia.com,-,-,-
主板,融捷股份有限公司,"YOUNGY Co.,Ltd.",广东省广州市天河区珠江西路5号广州国际金融中心主塔写字楼第45层04-05单元,002192,融捷股份,2007-12-05,259655203,259120228,,,,0,0,华南,广东,广州市,B 采矿业,www.younergy.cn,-,-,-
主板,山东如意毛纺服装集团股份有限公司,"Shandong Ruyi Woolen Garment Group Co., Ltd.",山东省济宁市高新区如意工业园,002193,如意集团,2007-12-07,261715550,260669600,,,,0,0,华东,山东,济宁市,C 制造业,www.shandongruyi.com,-,-,-
主板,武汉凡谷电子技术股份有限公司,"Wuhan Fingu Electronic Technology Co., LTD.",湖北省武汉市洪山区关东科技园三号区二号楼,002194,武汉凡谷,2007-12-07,683320806,507563460,,,,0,0,华中,湖北,武汉市,C 制造业,www.fingu.com,-,-,-
主板,上海岩山科技股份有限公司,"Shanghai Stonehill Technology Co., Ltd.",上海市徐汇区宜山路700号85幢6楼,002195,岩山科技,2007-12-12,5724847663,5656352079,,,,0,0,华东,上海,上海市,I 信息技术,www.2345.net,-,-,-
主板,浙江方正电机股份有限公司,"ZHEJIANG FOUNDER MOTOR CO.,LTD.",浙江省丽水市莲都区水阁工业区石牛路73号,002196,方正电机,2007-12-12,498719930,481058643,,,,0,0,华东,浙江,丽水市,C 制造业,www.fdm.com.cn,-,-,-
主板,深圳市证通电子股份有限公司,"SZZT Electronics  CO., LTD.",广东省深圳市光明区玉塘街道田寮社区同观大道3号证通电子产业园二期-101,002197,证通电子,2007-12-18,614362928,534311562,,,,0,0,华南,广东,深圳市,I 信息技术,www.szzt.com.cn,-,-,-
主板,广东嘉应制药股份有限公司,"GUANGDONG JIAYING PHARMACEUTICAL CO., LTD.",广东省梅州市东升工业园B区,002198,嘉应制药,2007-12-18,507509848,507509848,,,,0,0,华南,广东,梅州市,C 制造业,gdjyzy.com.cn,-,-,-
主板,浙江东晶电子股份有限公司,"ZHEJIANG EAST CRYSTAL ELECTRONIC CO., LTD",浙江省金华市宾虹西路555号,002199,东晶电子,2007-12-21,243442363,243442363,,,,0,0,华东,浙江,金华市,C 制造业,www.ecec.com.cn,-,-,-
主板,云南交投生态科技股份有限公司,"YCIC Eco-Technology Co.,Ltd.",云南省昆明市经济技术开发区经浦路6号,002200,ST交投,2007-12-21,184132890,184132890,,,,0,0,西南,云南,昆明市,A 农林牧渔,www.ynjtst.cn,-,-,-
主板,江苏正威新材料股份有限公司,"Jiangsu AMER New Material Co., Ltd",江苏省如皋市中山东路1号,002201,正威新材,2007-12-26,651636241,650251938,,,,0,0,华东,江苏,南通市,C 制造业,www.cjdg.com,-,-,-
主板,金风科技股份有限公司,"GOLDWIND SCIENCE&TECHNOLOGY CO.,LTD.",新疆维吾尔自治区乌鲁木齐市经济技术开发区上海路107号,002202,金风科技,2007-12-26,3451495248,3393953654,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.goldwind.com.cn,-,-,-
主板,浙江海亮股份有限公司,"ZHEJIANG HAILIANG Co.,Ltd.",浙江省诸暨市店口镇工业区,002203,海亮股份,2008-01-16,1990602507,1927922029,,,,0,0,华东,浙江,绍兴市,C 制造业,www.hailiangstock.com,-,-,-
主板,大连华锐重工集团股份有限公司,"Dalian Huarui Heavy Industry Group Co.,LTD.",辽宁省大连市西岗区八一路169号,002204,大连重工,2008-01-16,1931370032,1931370032,,,,0,0,东北,辽宁,大连市,C 制造业,www.dhidcw.com,-,-,-
主板,新疆国统管道股份有限公司,"XINJIANG GUOTONG PIPELINE CO.,LTD",新疆维吾尔自治区乌鲁木齐市林泉西路765号,002205,国统股份,2008-01-23,185843228,185843228,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjgt.com,-,-,-
主板,浙江海利得新材料股份有限公司,"Zhejiang Hailide New Material CO.,Ltd.",浙江省海宁市马桥镇经编产业园区内,002206,海 利 得,2008-01-23,1167757220,915995461,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.halead.com,-,-,-
主板,新疆准东石油技术股份有限公司,"Xinjiang Zhundong Petroleum Technology Co., Ltd.",新疆维吾尔自治区克拉玛依市克拉玛依区昆仑路553-308号,002207,准油股份,2008-01-28,262055378,260807600,,,,0,0,西北,新疆,克拉玛依市,B 采矿业,www.zygf.com.cn,-,-,-
主板,合肥城建发展股份有限公司,"Hefei  Urban  Construction  Development  Co.,LTD",安徽省合肥市蜀山区潜山路100号琥珀五环国际A座(琥珀五环城和颂阁1幢201),002208,合肥城建,2008-01-28,803291894,622261545,,,,0,0,华东,安徽,合肥市,K 房地产,www.hucd.cn,-,-,-
主板,广州达意隆包装机械股份有限公司,"GUANGZHOU TECH-LONG PACKAGING MACHINERY CO., LTD.",广东省广州市黄埔区云埔一路23号,002209,达 意 隆,2008-01-30,198749050,154216284,,,,0,0,华南,广东,广州市,C 制造业,www.tech-long.cn,-,-,-
主板,深圳市飞马国际供应链股份有限公司,"Shenzhen FeiMa International Supply Chain Co.,Ltd",广东省深圳市南山区南头街道大新路198号马家龙创新大厦A栋601,002210,飞马国际,2008-01-30,2661232774,2661223174,,,,0,0,华南,广东,深圳市,L 商务服务,www.fmscm.com,-,-,-
主板,上海宏达新材料股份有限公司,Shanghai Hongda New Material Co.，LTD.,上海市闵行区春常路18号1幢2层A区,002211,宏达新材,2008-02-01,432475779,432288129,,,,0,0,华东,上海,上海市,C 制造业,www.002211sh.com,-,-,-
主板,天融信科技集团股份有限公司,Topsec Technologies Group Inc.,广东省汕头市珠津工业区珠津二街3号3楼西侧,002212,天融信,2008-02-01,1184832393,1168361083,,,,0,0,华南,广东,汕头市,I 信息技术,www.topsec.com.cn,-,-,-
主板,深圳市大为创新科技股份有限公司,SHENZHEN DAWEI INNOVATION TECHNOLOGY COMPANY LIMITED,广东省深圳市南山区粤海街道高新区社区科技南路18号深圳湾科技生态园12栋A1406,002213,大为股份,2008-02-01,236000000,206000000,,,,0,0,华南,广东,深圳市,C 制造业,www.daweitechnology.com,-,-,-
主板,浙江大立科技股份有限公司,Zhejiang Dali Technology CO.，LTD,浙江省杭州市滨江区滨康路639号,002214,大立科技,2008-02-18,599237935,477861127,,,,0,0,华东,浙江,杭州市,C 制造业,www.dali-tech.com,-,-,-
主板,深圳诺普信作物科学股份有限公司,"SHENZHEN NOPOSION CROP SCIENCE CO.,LTD",广东省深圳市宝安区西乡水库路113号,002215,诺 普 信,2008-02-18,995041427,793211815,,,,0,0,华南,广东,深圳市,C 制造业,www.noposion.com,-,-,-
主板,三全食品股份有限公司,"SANQUAN FOOD CO.,LTD",河南省郑州市综合投资区长兴路中段,002216,三全食品,2008-02-20,879184048,630211369,,,,0,0,华中,河南,郑州市,C 制造业,www.sanquan.com,-,-,-
主板,合力泰科技股份有限公司,"Holitech Technology Co., Ltd.",福建省莆田市涵江区新涵工业园区涵中西路,002217,合力泰,2008-02-20,3116416220,3113039351,,,,0,0,华东,福建,莆田市,C 制造业,www.holitech.net,-,-,-
主板,深圳市拓日新能源科技股份有限公司,"SHENZHEN TOPRAYSOLAR CO., LTD.",广东省深圳市南山区侨城北路香年广场【南区】主楼(A座)栋一座8层802-804号房,002218,拓日新能,2008-02-28,1413020549,1392398249,,,,0,0,华南,广东,深圳市,C 制造业,www.topraysolar.com,-,-,-
主板,新里程健康科技集团股份有限公司,"New Journey Health Technology Group Co.,LTD",甘肃省陇南市康县王坝独一味工业园区,002219,新里程,2008-03-06,3381758753,3243098220,,,,0,0,西北,甘肃,陇南市,Q 卫生,www.njhtg.com,-,-,-
主板,东华能源股份有限公司,"ORIENTAL ENERGY CO., LTD.",江苏省张家港保税区出口加工区东华路668号,002221,东华能源,2008-03-06,1576127767,1460882612,,,,0,0,华东,江苏,苏州市,F 批发零售,www.chinadhe.com,-,-,-
主板,福建福晶科技股份有限公司,CASTECH  Inc.,福建省福州市鼓楼区软件大道89号福州软件园F区9号楼,002222,福晶科技,2008-03-19,427500000,425592468,,,,0,0,华东,福建,福州市,C 制造业,www.castech.com,-,-,-
主板,江苏鱼跃医疗设备股份有限公司,"JIANGSU YUYUE MEDICAL EQUIPMENT & SUPPLY CO., LTD.",江苏省丹阳市云阳工业园(振新路南),002223,鱼跃医疗,2008-04-18,1002476929,944430874,,,,0,0,华东,江苏,镇江市,C 制造业,www.yuwell.com,-,-,-
主板,三力士股份有限公司,"Sanlux Co.,Ltd.",浙江省绍兴县柯岩街道余渚村,002224,三 力 士,2008-04-25,729596996,633741541,,,,0,0,华东,浙江,绍兴市,C 制造业,www.v-belt.com,-,-,-
主板,濮阳濮耐高温材料（集团）股份有限公司,"Puyang Refractories Group Co., Ltd",河南省濮阳县西环路中段,002225,濮耐股份,2008-04-25,1010371924,825497862,,,,0,0,华中,河南,濮阳市,C 制造业,www.punai.com.cn,-,-,-
主板,安徽江南化工股份有限公司,"ANHUI JIANGNAN CHEMICAL INDUSTRY CO.,LTD.",安徽省宁国市港口镇分界山,002226,江南化工,2008-05-06,2648922855,1783019856,,,,0,0,华东,安徽,宣城市,C 制造业,www.ahjnhg.com,-,-,-
主板,深圳奥特迅电力设备股份有限公司,"SHENZHEN AUTO ELECTRIC POWER PLANT CO., LTD.",广东省深圳市南山区高新技术产业园北区松坪山路3号奥特迅电力大厦,002227,奥 特 迅,2008-05-06,247806170,247558108,,,,0,0,华南,广东,深圳市,C 制造业,www.atc-a.com,-,-,-
主板,厦门合兴包装印刷股份有限公司,"Xiamen Hexing Packaging Printing Co.,Ltd",福建省厦门市同安区同集北路556号,002228,合兴包装,2008-05-08,1238633802,1234569882,,,,0,0,华东,福建,厦门市,C 制造业,www.hxpp.com.cn,-,-,-
主板,鸿博股份有限公司,"HONGBO  CO.,LTD.",福建省福州市仓山区金山开发区金达路136号,002229,鸿博股份,2008-05-08,498344263,493164301,,,,0,0,华东,福建,福州市,C 制造业,www.hb-print.com.cn,-,-,-
主板,科大讯飞股份有限公司,"IFLYTEK CO.,LTD.",安徽省合肥市高新开发区望江西路666号,002230,科大讯飞,2008-05-12,2315675653,2144798816,,,,0,0,华东,安徽,合肥市,I 信息技术,www.iflytek.com,-,-,-
主板,奥维通信股份有限公司,"ALLWIN TELECOMMUNICATION CO., Ltd.",辽宁省沈阳市浑南新区高歌路6号,002231,奥维通信,2008-05-12,346850017,294818767,,,,0,0,东北,辽宁,沈阳市,C 制造业,www.syallwin.com,-,-,-
主板,启明信息技术股份有限公司,"QiMing Information Technology Co.,Ltd",吉林省长春净月高新技术产业开发区百合街1009号,002232,启明信息,2008-05-09,408548455,408532330,,,,0,0,东北,吉林,长春市,I 信息技术,www.qm.cn,-,-,-
主板,广东塔牌集团股份有限公司,"Guangdong Tapai Group Co., Ltd.",广东省梅州市蕉岭县蕉城镇（塔牌大厦）,002233,塔牌集团,2008-05-16,1192275016,1191693466,,,,0,0,华南,广东,梅州市,C 制造业,www.tapai.com,-,-,-
主板,山东民和牧业股份有限公司,"SHANDONG MINHE ANIMAL HUSBANDRY CO., LTD.",山东省烟台市蓬莱区南关路2号附3号,002234,民和股份,2008-05-16,348960212,303425389,,,,0,0,华东,山东,烟台市,A 农林牧渔,www.minhe.cn,-,-,-
主板,厦门安妮股份有限公司,Xiamen Anne Corporation Limited,福建省厦门市集美区杏林锦园南路99号,002235,安妮股份,2008-05-16,579572284,548214951,,,,0,0,华东,福建,厦门市,I 信息技术,www.anne.com.cn,-,-,-
主板,浙江大华技术股份有限公司,"Zhejiang Dahua Technology Co.,Ltd.",浙江省杭州市滨江区滨安路1187号,002236,大华股份,2008-05-20,3294468990,1959009434,,,,0,0,华东,浙江,杭州市,C 制造业,www.dahuatech.com,-,-,-
主板,山东恒邦冶炼股份有限公司,"Shandong Humon Smelting Co., Ltd.",山东省烟台市牟平区水道镇,002237,恒邦股份,2008-05-20,1148014400,910400000,,,,0,0,华东,山东,烟台市,C 制造业,www.hbyl.cn,-,-,-
主板,深圳市天威视讯股份有限公司,"SHENZHEN TOPWAY VIDEO COMMUNICATION CO., LTD.",广东省深圳市福田区彩田路6001号,002238,天威视讯,2008-05-26,802559160,802559160,,,,0,0,华南,广东,深圳市,I 信息技术,www.topway.com.cn,-,-,-
主板,奥特佳新能源科技股份有限公司,"Aotecar New Energy Technology Co.,Ltd.",江苏省南通市高新技术产业开发区文昌路666号,002239,奥特佳,2008-05-22,3243258144,3243153144,,,,0,0,华东,江苏,南通市,C 制造业,www.aotecar.com,-,-,-
主板,盛新锂能集团股份有限公司,"Chengxin Lithium Group Co., Ltd.",四川省成都市双流区空港商务区成双大道空港云,002240,盛新锂能,2008-05-23,921785872,849869722,,,,0,0,西南,四川,成都市,C 制造业,www.cxlithium.com,-,-,-
主板,歌尔股份有限公司,Goertek Inc.,山东省潍坊高新技术产业开发区东方路268号,002241,歌尔股份,2008-05-22,3420403200,2950456074,,,,0,0,华东,山东,潍坊市,C 制造业,www.goertek.com,-,-,-
主板,九阳股份有限公司,Joyoung Company Limited,山东省济南市槐荫区美里路999号,002242,九阳股份,2008-05-28,767017000,765705700,,,,0,0,华东,山东,济南市,C 制造业,www.joyoung.com,-,-,-
主板,深圳市力合科创股份有限公司,"SHENZHEN LEAGUER CO.,LTD.",广东省深圳市龙岗区龙岗大道（坪地段）1001号,002243,力合科创,2008-05-28,1210604219,1210558319,,,,0,0,华南,广东,深圳市,C 制造业,www.leaguer.com.cn,-,-,-
主板,杭州滨江房产集团股份有限公司,"Hangzhou Binjiang Real Estate Group Co.,Ltd.",浙江省杭州市庆春东路38号,002244,滨江集团,2008-05-29,3111443890,2682353740,,,,0,0,华东,浙江,杭州市,K 房地产,www.binjiang.com.cn,-,-,-
